,ULTA UW Equity,EXPE UW Equity,WEX UN Equity,RPRX UW Equity,CHRW UW Equity,RIY Index
2021-10-18,0.0015527950310558758,-0.012035583464155009,-0.01026332158407628,-0.035686376660588603,0.025361935961111692,0.0036992482519500047
2021-10-19,-0.10582010582010581,-0.021892655367231617,0.018120875667749115,0.01836844948676397,0.0054622281768526015,0.007134534039002549
2021-10-20,-0.014311270125223707,-0.014861612515042144,-0.009002057613168746,-0.008222811671087626,0.008097580975809704,0.003719342391291569
2021-10-21,0.03833589278235383,-0.005985463873450114,0.003737347521411971,0.0029419630917357775,0.004575495678698527,0.003554560921714911
2021-10-22,-0.0011562869742928195,-0.006635944700460916,0.0069814345555152535,0.0,0.009109311740890691,-0.0013971693154259945
2021-10-25,-0.0012114685691210214,-0.0014226510793591274,0.007908792111750218,0.004533333333333278,-0.01514543630892684,0.0047202338787635245
2021-10-26,-0.013315363881401643,0.008114469772051658,-0.019820646081728288,0.0018582426333952906,0.0032589876769528736,0.0010092586136580817
2021-10-27,0.01018958640660017,0.008540706605222548,-0.04262618911472693,-0.024642289348171698,-0.008831590701451675,-0.006603959340374499
2021-10-28,0.0016225425241351843,0.0007310832216400609,-0.12667644024542535,0.037761477859277415,0.005120852109790963,0.010243841101576168
2021-10-29,-0.008180566429979108,0.000913186411786171,-0.06926137776672481,0.03481675392670147,-0.011717953943346293,0.0018712664821507463
2021-11-01,-0.00607033972125437,0.01715224134784976,0.026653306613226624,0.005059448520111198,-0.010207237859573115,0.0029127325812707827
2021-11-02,0.01843179141675577,-0.044190635651497834,-0.06415511744420577,-0.04077523282154538,-0.014895833333333441,0.0029660169934329073
2021-11-03,0.026676706287312335,0.01507757757757755,0.03650142529374967,0.03647336657045397,-0.0009516760071903718,0.006637450751046714
2021-11-04,-0.0018597097805017615,-0.028967642526964488,0.01972095519184336,0.0017721518987341423,0.016617273497036233,0.0034812641254355903
2021-11-05,0.028288765843545782,0.15626785147572186,0.025851861597158132,-0.0012635835228708148,-0.02321707444039567,0.0031309526666234433
2021-11-08,-0.009544468546637819,0.034363506614700556,0.0028214171208720273,0.008350202429149745,0.006821573225325173,0.0013916211874229756
2021-11-09,0.01803612377934094,-0.002282014541209021,-0.02871027559306849,-0.006273525721455453,-0.0029642176582679314,-0.003025840220469256
2021-11-10,-0.009541646630052525,-0.012393617021276615,-0.005069124423963234,0.04999999999999982,-0.014015714589084793,-0.00944660640230277
2021-11-11,0.010809015178617098,-0.01664243011795108,-0.007410838351088467,-0.033429533429533476,-0.00010768899418489575,0.0009034481540552974
2021-11-12,0.0023510377430038254,-0.020100777741264175,0.0029331377908139444,0.043045533714854534,0.017662897145934275,0.007490738712584211
2021-11-15,0.01319041614123595,-0.007266223240735448,-0.0065802592223328515,-0.005248091603053395,0.011958937453698804,-0.000125649857254162
2021-11-16,0.030194409180295256,-0.011936264849952138,-0.02716445871805162,0.006954436450839374,0.009098514955030224,0.004217034473514181
2021-11-17,-0.028149615812110507,0.011966493817311408,-0.029367262723521415,0.01166944510597756,-0.021142087262928766,-0.003508412682160955
2021-11-18,0.00855274607791956,-0.005687257165380877,-0.02132785375185997,-0.011770244821092235,-0.005717310746426785,0.0022341559867844474
2021-11-19,0.005078269444102057,-0.008041680824555586,-0.014335360556038346,-0.010004764173415781,0.02513044404216802,-0.00226410738619931
2021-11-22,0.009958058423879645,-0.010961406713861588,-0.020713970912296098,0.007699711260827691,0.005297600498597843,-0.0046888093445865975
2021-11-23,-0.006897054180731943,0.02730316324174553,0.006975697569757022,-0.0007163323782235498,0.010229386236825677,0.0006232256707798811
2021-11-24,0.0015406059716822629,-0.008035062089116196,0.0213035381750466,0.005495818399044117,0.005011762299273803,0.002941856399655274
2021-11-25,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-26,-0.02448969625940045,-0.09482270307012564,-0.037779884764058136,-0.004515209125475206,-0.020150620801954067,-0.022151790224912538
2021-11-29,0.004730558406127239,0.0419274092615769,-0.011142272417190902,-0.01312962520888028,-0.006855006231823779,0.011959350287207515
2021-11-30,-0.04352050221712922,-0.03249249249249242,-0.030967346313046207,-0.037977745524915285,-0.005542773478351859,-0.01983940282739116
2021-12-01,-0.036280765724703734,-0.03370786516853941,-0.02167378579338708,-0.025144581342720684,-0.01282995057314118,-0.013970194561424676
2021-12-02,0.036808821144802994,0.03610432994989088,0.04446959896507119,0.0028372452927520886,0.0037285607755406236,0.01527201686550761
2021-12-03,-0.012589928057553879,-0.03534226190476186,-0.0289518501315994,-0.03163580246913589,0.02950541286351105,-0.010011583066122265
2021-12-06,0.02959267178796754,0.06742511890988556,0.03930165816326525,0.0063745019920318224,0.009278350515463885,0.011664135982367263
2021-12-07,0.045331008666222194,0.0030107785873427773,0.016414819360282218,0.017418844022169422,0.003983656792645451,0.021346449036263815
2021-12-08,0.010767721363747818,0.034940265353905264,0.014866802505471233,0.015823605706874133,0.01312442771390776,0.004071427585053522
2021-12-09,-0.01863670557402497,-0.015314113347641878,-0.015318262938726956,-0.02528089887640439,0.01054428600120505,-0.008697024177459767
2021-12-10,-0.002274919017828503,-0.016494845360824795,-0.0038513819664702797,-0.010479434110557961,0.040445195269800394,0.007933953985610476
2021-12-13,-0.03767131775260846,-0.03563941299790352,-0.011750435903267298,0.002647603918453756,0.0027698185291307187,-0.009195590398962561
2021-12-14,0.00350253676375889,-0.017018633540372696,-0.033599263577784644,-0.008449960390810696,-0.012953614629964805,-0.007842292811347185
2021-12-15,0.012729372513794468,-0.003980791103247783,0.01357358310842982,-0.000798934753661662,0.0031844060600212387,0.016102608622596826
2021-12-16,-0.02392235371632756,-0.0203007041806762,-0.006421802803665111,0.019189765458422103,0.004136206233166684,-0.009733150820008363
2021-12-17,-0.010982163719915894,0.031600077705109086,0.014108930401198094,0.007845188284518745,-0.028929974135453507,-0.008096683977680597
2021-12-20,-0.03969128996692395,0.01958445797501729,-0.019664231307321645,-0.0031136481577580533,-0.006116207951070374,-0.011983060273051294
2021-12-21,0.034033131048056386,0.09136243304808223,0.04209942123206223,0.020822488287350227,0.009627791563275423,0.019361098730322768
2021-12-22,0.025484442329553048,0.02905172900095887,0.03842057212416328,0.008924018357980623,-0.004227290601651501,0.009785727773357955
2021-12-23,0.011497512309556202,0.007455322881263049,0.008278994798153638,0.017184735911043747,0.01145226577154701,0.006332994337206355
2021-12-24,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27,0.029232612075337006,-0.008325171400587639,-0.006031100130794997,-0.0029813664596272105,0.01981454367984381,0.013040168791859319
2021-12-28,-0.012455427892234527,-0.007956104252400453,0.0023393522918344622,0.004983802641415291,0.015792496171515902,-0.0016128917069700988
2021-12-29,0.016273413404879644,0.0009402654867256555,0.021953176281817477,-0.009422266303000137,0.01215490436257416,0.0012608484165790301
2021-12-30,-0.0012583271650629113,0.0027628888766093596,0.009420496717099658,0.0032540675844805467,-0.0030720536212995864,-0.0022553136927773165
2021-12-31,0.01865164653276996,-0.0041329145313274696,-0.007423642533936681,-0.005738522954091718,0.005042487627229253,-0.0028603741701050955
2022-01-03,0.0021584129601786017,0.02351704293935364,0.02286487641569912,-0.013801756587202063,0.002508594258106678,0.005621508525047503
2022-01-04,0.013333978655954315,0.0021625128399200833,0.04220055710306414,-0.004071246819338348,0.022984244670991583,-0.0016119315254192745
2022-01-05,-0.04119501361226541,-0.02195608782435121,0.01035680876653755,-0.026826775677056602,-0.006522920818988975,-0.021067241258591274
2022-01-06,-0.002490722060325301,-0.020518477661334744,0.0021823953442232646,0.01864006300866361,0.01176363304760164,-0.00042414447214400575
2022-01-07,-0.008464630827236586,0.013120846942223041,0.023426158110070094,0.03762886597938153,-0.022712933753943232,-0.0044979160783957806
2022-01-10,-0.04044321329639888,0.003668500917125117,-0.023212328325488363,0.05414803775459509,-0.00544129853361619,-0.0012976604241392575
2022-01-11,0.008922947722023844,0.010522235144265313,0.03260941316258492,-0.01979264844486328,0.0012982195845696598,0.009867759180552715
2022-01-12,-0.0007283321194464509,-0.006686030580369318,-0.0007671162820430677,-0.018269230769230704,-0.0058344137803297835,0.0021035466025614014
2022-01-13,-0.01564452311536868,0.021020689655172342,-0.006589469643656809,-0.016160626836434933,0.010246856078248712,-0.014872476836911619
2022-01-14,-0.009705143461589238,-0.0035664108937641936,0.012493560020607974,-0.012941762070681984,-0.0014753342554172377,0.00040636979806873974
2022-01-17,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-18,-0.0040322580645161255,-0.0370932754880694,-0.015074418012975488,0.016641452344932084,0.0074799150429401,-0.01895117706258509
2022-01-19,-0.0034587232217069275,-0.006195088984005337,0.003422667097190857,-0.00868055555555558,-0.014573785517873361,-0.009754135670476671
2022-01-20,-0.033819414550150695,0.005893686954550503,-0.011198352426309732,-0.01651238428821611,-0.022974607013301118,-0.011240388401625112
2022-01-21,-0.026983375567374845,-0.017352112676056408,-0.014579536579015784,-0.004324599338590751,-0.0005712109672505461,-0.01951039234851737
2022-01-24,0.04413027302386796,-0.017601192523793108,-0.013738441215323749,0.008431272355646335,0.02476662221375503,0.004136672495576921
2022-01-25,-0.03316522311150083,0.01663262328567261,0.0015403160996518839,-0.008614137319483017,-0.0226807956869306,-0.013405825491252354
2022-01-26,0.0030333957022168345,0.01664753157290466,-0.01029755934470089,-0.00511116790186561,-0.02368270876925993,-0.002371805453738607
2022-01-27,-0.006302817896611246,-0.033145115753811405,0.008715627322478436,-0.006421782686873878,0.00165611300535784,-0.006122002404953308
2022-01-28,0.020621195744922938,0.01827950709571935,0.045010046885465504,0.020165460186142736,0.012448939894962097,0.024717270972398175
2022-01-31,0.013683359808265738,0.051215875200733896,0.03179079605178803,0.013938165230613198,0.005283381364073136,0.020943201174070003
2022-02-01,0.023588277340957697,0.0260243330241694,0.026711392719592553,0.013746563359160247,-0.0007644529383661336,0.007519321425135672
2022-02-02,-0.0016920928233776777,-0.014516643624375103,-0.0166989351403678,0.010848126232741562,-0.11504255522616413,0.007492645414693522
2022-02-03,-0.018644569399230537,-0.009010953434414382,-0.035011075559931104,-0.023658536585365875,-0.032202290901231945,-0.024833447198714165
2022-02-04,0.002659282816098285,0.008983992159425025,0.02129694573742258,-0.0014988758431176974,-0.009267530147387237,0.006425992955219728
2022-02-07,-0.00401935854318769,0.011008580216933739,0.002247611912343128,0.005504128096071925,0.006649385777076411,-0.003202138729300641
2022-02-08,-8.235875473550092e-05,0.03496130237523354,0.004734317573039215,-0.005225180393132689,-0.012427227944469266,0.008873527806573023
2022-02-09,0.03242456689454465,0.015729757607013894,0.0363320726641454,0.006003001500750393,0.013150436458451598,0.015616759988444473
2022-02-10,-0.005398361876396196,0.0028941355674030333,0.010828597068501367,-0.01889607160616602,0.010741859684457733,-0.017678590282822815
2022-02-11,-0.03165690756931627,-0.027339003645200477,0.017578125,0.010136847440445962,-0.009188530942101147,-0.01910006236476769
2022-02-14,0.0013253444515006763,0.026285654799083735,0.005176525330076176,-0.018815855494229816,-0.003240223463687242,-0.004001192262071962
2022-02-15,0.046877154280987154,0.07485925850788666,0.013019326466844117,0.03144975709537223,0.007286178679520194,0.016888445536405117
2022-02-16,0.005136309758988711,0.008823668192327716,-0.012395041983206623,0.00396628656420428,0.006120632094368972,0.00027895241459341413
2022-02-17,-0.03270440251572326,-0.02100093545369508,-0.033371891266628206,-0.020246913580246884,0.004866718283375704,-0.022177191526731588
2022-02-18,0.018178370177719838,-0.0006688643638622649,-0.023155627355950448,-0.006804435483870996,0.012438084755090895,-0.007856401409075509
2022-02-21,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-22,-0.02048798658968143,-0.021465793373810715,0.0034913634693127804,-0.022075615326059284,0.004240052185257692,-0.010422118036633177
2022-02-23,-0.03547659794094482,-0.029558334961891752,-0.016785692486113613,-0.02802283341982348,0.0005413012882971024,-0.01898034157888695
2022-02-24,0.05075055622834923,-0.024618637668025856,0.00962254780233418,0.011211959423385043,0.040900238043713566,0.016761890396365775
2022-02-25,0.013347985740705948,0.031950036130897086,0.01850827030683133,0.015575501583949158,0.006133056133056147,0.022628240816641387
2022-02-28,-0.009442695797074574,-0.019106687340569195,0.017326732673267342,0.02053548219391721,-0.0011364810414299376,-0.0015013802147513244
2022-03-01,-0.014659546061415285,-0.04211921880577241,-0.04029434454928482,-0.011971472236372849,0.0841952834091848,-0.015473063916780383
2022-03-02,0.033847321210807246,0.02331647591163155,0.04347019539945585,0.010311936065996452,-0.01793550849074599,0.018589671836240607
2022-03-03,-0.020471821756225417,-0.03631066951048223,-0.026903703703703652,-0.017606532278642506,-0.0035943267923062017,-0.0070751076803401425
2022-03-04,-0.0185447831089941,-0.04869095816464242,-0.013641069362401836,-0.002077922077922012,0.03812030808228539,-0.009441419632697845
2022-03-07,-0.04340713272985064,-0.10906202122226638,-0.03469778354016184,-0.011192087454450772,-0.012678437265214226,-0.030933874773086623
2022-03-08,0.02331547143997259,0.05528310298707084,0.04886472657499219,-0.008423269281389811,-0.03395795681537139,-0.006319750440028971
2022-03-09,0.03980279650158769,0.0542579515963546,-0.004451490944569869,0.018847889567294995,0.0002953918865695737,0.026625718508500817
2022-03-10,0.01623315742948228,0.02421570872452472,0.006186451059659648,0.003387180823345437,0.007087311743281699,-0.0043849660724943895
2022-03-11,-0.02862640693781804,0.002235760997149505,-0.009800937480976546,-0.006232147494157236,-0.0006841950933438312,-0.013802539167213301
2022-03-14,-0.029822799924018373,-0.0011153867603590495,-0.01905815812123446,-0.007577737130912143,-0.03335289514866979,-0.008806816099728887
2022-03-15,0.038767061982546425,0.05242588353525757,0.02293807971922779,0.007635597682991158,-0.0029343316806637043,0.02111834038742333
2022-03-16,0.03804728310625238,0.023289124668435024,0.05979659355471134,0.019074993467467882,0.035417089506799115,0.024044881507079507
2022-03-17,0.004669139581333859,-0.00461402872103267,-0.014510348017111707,0.020000000000000018,0.019504067431147742,0.013117772112557269
2022-03-18,0.010121091632026014,0.006145833333333295,0.01654250014665326,-0.011563599798893986,0.008556046914055093,0.012505747881495166
2022-03-21,-0.014211589090816101,-0.015529557925251014,0.024121414969126898,-0.00915564598168872,0.0038127919168811086,-0.0011256457459835056
2022-03-22,0.010578992402831444,0.00799242822589119,0.013410717304333186,-0.0038501026694044427,0.007311746272908426,0.011912165640157069
2022-03-23,0.00010262989095588537,-0.024830464267083907,0.01239922157353357,-0.0072146354032466276,-0.013291855203619862,-0.012563043886407943
2022-03-24,0.015521178070242891,0.04322242430726453,-0.021693760984182853,-0.00025953802232026035,0.016241520970669665,0.014063993057586988
2022-03-25,-0.0019452303961196016,-0.01466516254743111,-0.001235053051142465,-0.00389408099688493,0.029519601391369665,0.004159840769804912
2022-03-28,0.0010377907712557644,0.005360116569525397,-0.01697487493676586,-0.009903570497784564,0.005661583417039484,0.007310907471776096
2022-03-29,0.02786487306564167,0.011491278016460438,0.014980845102635865,0.019742037378257526,0.004449287206029329,0.013751645729658257
2022-03-30,-0.011685116851168464,-0.016580523002917014,-0.019660864176666015,0.006711409395973034,-0.007774362683059088,-0.007262931076585266
2022-03-31,-0.008786558805227052,0.01821304053702444,0.02545684404091464,-0.0010256410256409554,-0.018677113702624037,-0.015566862375759882
2022-04-01,-0.025111747275375462,0.012929933050544351,-0.033174558699915924,0.010266940451745254,-0.04252158573948561,0.003987937438756584
2022-04-04,0.026788934109525542,-0.004591321897073675,0.01130238219440094,0.009654471544715548,-0.003975564821099509,0.008217760908035388
2022-04-05,-0.0006773368120013279,-0.03477114906989698,0.003954607977991742,0.0025163563160544022,-0.011779595015576239,-0.013746566320616438
2022-04-06,-0.017923936236977633,-0.047103922701255074,-0.026716903579379947,0.013554216867469826,-0.017535218205102954,-0.01058027311681553
2022-04-07,0.019350221108867416,0.0028656453212827504,-0.02164349815238431,0.011144130757800852,0.011430863330993635,0.0036184370294818358
2022-04-08,0.006946185866894217,-0.012034289482360738,0.0028177458033573632,0.014450159196669254,0.01159908793496589,-0.0029907808454520124
2022-04-11,0.005553480263976951,-0.01384949107291833,0.0017935075028396863,0.0019314340898115567,0.005684045472363675,-0.015809779451857575
2022-04-12,0.005250383872405839,0.007388606880992743,-0.01784328937160573,0.00746987951807232,-0.011791073864743762,-0.0033590629969189045
2022-04-13,0.023651145602365142,0.04882145456581388,0.03469437355693272,0.015068165510643272,0.0024652401143872016,0.012296768670312597
2022-04-14,0.0003610108303249149,0.022527091229381346,0.01861530330612493,0.0391140433553252,0.015935471178438076,-0.012284678981491104
2022-04-15,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-18,0.00045711536148207443,-0.02980944922996609,-0.00570736769283986,-0.00011337868480731927,-0.0051316808675445635,-0.00129876611032953
2022-04-19,0.030131781454405537,0.002690486439948403,0.012465936104829822,0.002381222360811952,0.006228710462287124,0.017215233784576345
2022-04-20,0.007026635852183771,-0.0025222711173124024,-0.003378765318978405,0.0004524886877828038,-0.0018377019054066634,-0.0011915655832014371
2022-04-21,-0.02306551068663354,-0.01334265884758179,-0.023501695110038523,-0.014246947082767858,0.00038759689922462925,-0.01606772752418384
2022-04-22,-0.03540326981942443,-0.00948797644364463,-0.03312933976697652,-0.02087634778618963,-0.010654784967066955,-0.027408402842010293
2022-04-25,0.02860938230301846,0.028186072116707983,0.02002312701600628,-0.00866916588566069,0.010084198159389102,0.006358061345586474
2022-04-26,-0.02585258525852585,-0.04385072549124591,-0.04624105011933177,-0.011344835736232683,-0.01754385964912286,-0.028654840685214067
2022-04-27,-0.01117030417597531,0.0220629409788331,0.026462308414138436,0.0277312933301459,0.014502762430939287,0.0016815770846667633
2022-04-28,0.03634738566959639,0.004821389436774126,0.011031204290589791,0.013026285182600406,0.07303316152873673,0.024468600574073296
2022-04-29,-0.049398687173590194,-0.047164667393675086,0.0021098318162640073,-0.022273249138920703,-0.0379735363422149,-0.03609198166734995
2022-05-02,0.02205141129032251,0.00034334763948495883,-0.0178055822906642,-0.005401596993893754,0.0202543570419218,0.006345406224604222
2022-05-03,-0.01065220071507822,-0.14015216520794005,0.017944634982851593,0.008264462809917328,0.002862419205909461,0.004439749530205317
2022-05-04,0.018468210253470563,-0.0049896879781784476,0.02785632633415558,0.011709601873536313,0.017862075315348447,0.029411585760686698
2022-05-05,-0.02939017227877838,-0.06726397432468578,-0.04665183797705452,-0.05625000000000002,-0.037810945273631824,-0.03668399793308186
2022-05-06,-0.01815293850692079,-0.051397849462365475,-0.036163811628906584,-0.025754231052244392,0.005640688163955909,-0.007320379218782702
2022-05-09,-0.02141591556890854,-0.03430816897151068,-0.03420817938590892,-0.05513595166163132,0.009161447134710787,-0.034022987490867074
2022-05-10,-0.0005772914534624141,0.03560528992878931,0.013257700679374596,0.004263256061817211,0.021676702176933738,0.0022435214832379202
2022-05-11,-0.012917793472838501,0.006649539066041932,-0.010936076031766717,0.01644998673388187,-0.018315350439749856,-0.017422811899933777
2022-05-12,0.005053863545684267,-0.03663113646599603,-0.009345794392523255,0.01670582093448192,-0.005172254548813204,0.00012947963573073373
2022-05-13,0.047743813682678216,0.026803802399875343,0.04424661174594746,0.025417201540436363,-0.017825642930089924,0.02577053610622082
2022-05-16,-0.0068958549091918675,-0.060176050994081076,-0.019595368367476884,0.008012018027040657,0.010114377540410224,-0.005154720787842182
2022-05-17,-0.00038152406145086637,-0.008235769075494503,0.036988968202466,0.02732240437158473,0.026576829496537613,0.020604765369225397
2022-05-18,-0.10829240986234445,-0.02181877391516729,-0.02146433041301632,-0.020551257253384914,-0.059525979945305396,-0.04032498794839334
